Invoice ID,Branch,city,Customer type,Gender,PRODUCT LINE,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs
487-79-6868,B,mandalay,Member,Female,HOME AND LIFESTYLE,$12.29 ,9,$5.53 ,,4355000.00%,7:28:00 PM,Credit card,
314-23-4520,C,naypyitaw,Member,Male,HEALTH AND BEAUTY,$81.23 ,7,$28.43 ,,4348000.00%,8:44:00 PM,Cash,
210-30-7976,B,mandalay,Member,Female,FASHION ACCESSORIES,$22.32 ,4,$4.46 ,,4353800.00%,11:16:00 AM,Ewallet,
585-86-8361,A,yangon,Normal,Female,FOOD AND BEVERAGES,$27.28 ,5,$6.82 ,,4349900.00%,10:31:00 AM,Credit card,
807-14-7833,A,yangon,Member,Female,ELECTRONIC ACCESSORIES,$17.42 ,10,$8.71 ,,4351800.00%,12:30:00 PM,Ewallet,
775-72-1988,B,mandalay,Normal,Male,HOME AND LIFESTYLE,$73.28 ,5,$18.32 ,,4348900.00%,3:05:00 PM,Ewallet,
288-38-3758,C,naypyitaw,Member,Female,FASHION ACCESSORIES,$84.87 ,3,$12.73 ,,4349000.00%,6:30:00 PM,Ewallet,
652-43-6591,A,yangon,Normal,Female,FASHION ACCESSORIES,$97.29 ,8,$38.92 ,,4353300.00%,1:18:00 PM,Credit card,
785-96-0615,B,mandalay,Member,Female,ELECTRONIC ACCESSORIES,$35.74 ,8,$14.30 ,,4351300.00%,3:28:00 PM,Ewallet,
406-46-7107,A,yangon,Normal,Female,HOME AND LIFESTYLE,$96.52 ,6,$28.96 ,,4347600.00%,11:52:00 AM,Cash,
250-17-5703,A,yangon,Member,Male,FOOD AND BEVERAGES,$18.85 ,10,$9.43 ,,4352300.00%,6:24:00 PM,Ewallet,
156-95-3964,A,yangon,Normal,Female,FOOD AND BEVERAGES,$55.39 ,4,$11.08 ,,4354900.00%,3:19:00 PM,Ewallet,
842-40-8179,B,mandalay,Member,Female,FOOD AND BEVERAGES,$77.20 ,10,$38.60 ,,4350700.00%,10:38:00 AM,Credit card,
525-09-8450,B,mandalay,Normal,Male,ELECTRONIC ACCESSORIES,$72.13 ,10,$36.07 ,,4349600.00%,3:12:00 PM,Credit card,
410-67-1709,A,yangon,Member,Female,FASHION ACCESSORIES,$63.88 ,8,$25.55 ,,4348500.00%,5:48:00 PM,Ewallet,
587-73-4862,A,yangon,Member,Female,HEALTH AND BEAUTY,$10.69 ,5,$2.67 ,,4355000.00%,11:07:00 AM,Ewallet,
787-87-2010,A,yangon,Member,Male,HEALTH AND BEAUTY,$55.50 ,4,$11.10 ,,4348500.00%,3:48:00 PM,Credit card,
593-14-4239,B,mandalay,Normal,Female,HOME AND LIFESTYLE,$95.46 ,8,$38.18 ,,4352900.00%,7:40:00 PM,Ewallet,
801-88-0346,C,naypyitaw,Normal,Female,FASHION ACCESSORIES,$76.06 ,3,$11.41 ,,4347000.00%,8:30:00 PM,Credit card,
388-76-2555,B,mandalay,Normal,Male,SPORTS AND TRAVEL,$13.69 ,6,$4.11 ,,4350900.00%,1:59:00 PM,Cash,
711-31-1234,B,mandalay,Normal,Female,ELECTRONIC ACCESSORIES,$95.64 ,4,$19.13 ,,4354000.00%,6:51:00 PM,Cash,
886-54-6089,A,yangon,Normal,Female,HOME AND LIFESTYLE,$11.43 ,6,$3.43 ,,4348000.00%,5:24:00 PM,Cash,
707-32-7409,B,mandalay,Member,Female,SPORTS AND TRAVEL,$95.54 ,4,$19.11 ,,4352200.00%,11:58:00 AM,Ewallet,
759-98-4285,C,naypyitaw,Member,Female,HEALTH AND BEAUTY,$85.87 ,7,$30.05 ,,4352300.00%,7:01:00 PM,Credit card,
201-63-8275,C,naypyitaw,Member,Female,SPORTS AND TRAVEL,$67.99 ,7,$23.80 ,,4351300.00%,4:50:00 PM,Ewallet,
471-06-8611,C,naypyitaw,Normal,Female,FOOD AND BEVERAGES,$52.42 ,1,$2.62 ,,4350200.00%,10:22:00 AM,Credit card,
200-16-5952,C,naypyitaw,Member,Male,FOOD AND BEVERAGES,$65.65 ,2,$6.57 ,,4348200.00%,4:46:00 PM,Cash,
120-54-2248,B,mandalay,Normal,Female,FOOD AND BEVERAGES,$28.86 ,5,$7.22 ,,4348700.00%,6:08:00 PM,Credit card,
102-77-2261,C,naypyitaw,Member,Male,HEALTH AND BEAUTY,$65.31 ,7,$22.86 ,,4352900.00%,6:02:00 PM,Credit card,
875-31-8302,B,mandalay,Normal,Male,SPORTS AND TRAVEL,$93.38 ,1,$4.67 ,,4346800.00%,1:07:00 PM,Cash,
102-06-2002,C,naypyitaw,Member,Male,SPORTS AND TRAVEL,$25.25 ,5,$6.31 ,,4354400.00%,5:52:00 PM,Cash,
457-94-0464,B,mandalay,Member,Male,ELECTRONIC ACCESSORIES,$87.87 ,9,$39.54 ,,4349600.00%,8:32:00 PM,Ewallet,
629-42-4133,C,naypyitaw,Normal,Male,HEALTH AND BEAUTY,$21.80 ,8,$8.72 ,,4351500.00%,7:24:00 PM,Cash,
534-53-3526,A,yangon,Normal,Female,SPORTS AND TRAVEL,$94.76 ,4,$18.95 ,,4350700.00%,4:06:00 PM,Ewallet,
307-04-2070,A,yangon,Member,Female,FASHION ACCESSORIES,$30.62 ,1,$1.53 ,,4350100.00%,2:14:00 PM,Credit card,
468-99-7231,C,naypyitaw,Normal,Female,HOME AND LIFESTYLE,$44.01 ,8,$17.60 ,,4352700.00%,5:36:00 PM,Cash,
516-77-6464,C,naypyitaw,Member,Female,HEALTH AND BEAUTY,$10.16 ,5,$2.54 ,,4352000.00%,1:08:00 PM,Ewallet,
404-91-5964,A,yangon,Normal,Male,ELECTRONIC ACCESSORIES,$74.58 ,7,$26.10 ,,4350000.00%,4:09:00 PM,Credit card,
886-77-9084,C,naypyitaw,Normal,Male,ELECTRONIC ACCESSORIES,$71.89 ,8,$28.76 ,,4351500.00%,11:33:00 AM,Ewallet,
790-38-4466,C,naypyitaw,Normal,Female,HEALTH AND BEAUTY,$10.99 ,5,$2.75 ,,4348800.00%,10:18:00 AM,Credit card,
704-10-4056,C,naypyitaw,Member,Male,HEALTH AND BEAUTY,$60.47 ,3,$9.07 ,,4347900.00%,10:55:00 AM,Credit card,
497-37-6538,A,yangon,Normal,Male,SPORTS AND TRAVEL,$58.91 ,7,$20.62 ,,4348200.00%,3:15:00 PM,Ewallet,
651-96-5970,A,yangon,Normal,Male,FASHION ACCESSORIES,$46.41 ,1,$2.32 ,,4352700.00%,8:06:00 PM,Credit card,
400-80-4065,C,naypyitaw,Member,Male,HEALTH AND BEAUTY,$68.55 ,4,$13.71 ,,4351100.00%,8:21:00 PM,Credit card,
744-16-7898,B,mandalay,Normal,Female,HOME AND LIFESTYLE,$97.37 ,10,$48.69 ,,4348000.00%,1:48:00 PM,Credit card,
263-12-5321,A,yangon,Member,Male,ELECTRONIC ACCESSORIES,$92.60 ,7,$32.41 ,,4352300.00%,12:52:00 PM,Credit card,
702-72-0487,A,yangon,Normal,Female,ELECTRONIC ACCESSORIES,$46.61 ,2,$4.66 ,,4352200.00%,12:28:00 PM,Credit card,
605-83-1050,B,mandalay,Normal,Male,FASHION ACCESSORIES,$27.18 ,2,$2.72 ,,4353900.00%,4:26:00 PM,Ewallet,
443-60-9639,C,naypyitaw,Member,Female,HOME AND LIFESTYLE,$60.87 ,1,$3.04 ,,4348900.00%,1:24:00 PM,Cash,
864-24-7918,A,yangon,Member,Female,SPORTS AND TRAVEL,$24.49 ,10,$12.25 ,,4351800.00%,3:15:00 PM,Cash,
359-94-5395,B,mandalay,Normal,Male,HEALTH AND BEAUTY,$92.78 ,1,$4.64 ,,4353900.00%,10:50:00 AM,Credit card,
401-09-4232,C,naypyitaw,Member,Male,HOME AND LIFESTYLE,$86.69 ,5,$21.67 ,,4350700.00%,6:38:00 PM,Ewallet,
751-15-6198,B,mandalay,Normal,Male,SPORTS AND TRAVEL,$23.01 ,6,$6.90 ,,4347700.00%,4:45:00 PM,Ewallet,
324-41-6833,C,naypyitaw,Member,Female,ELECTRONIC ACCESSORIES,$30.20 ,8,$12.08 ,,4352700.00%,7:30:00 PM,Ewallet,
474-33-8305,C,naypyitaw,Member,Male,FASHION ACCESSORIES,$67.39 ,7,$23.59 ,,4354700.00%,1:23:00 PM,Ewallet,
759-29-9521,A,yangon,Member,Female,FASHION ACCESSORIES,$48.96 ,9,$22.03 ,,4352800.00%,11:27:00 AM,Cash,
831-81-6575,B,mandalay,Member,Female,ELECTRONIC ACCESSORIES,$75.59 ,9,$34.02 ,,4351900.00%,11:12:00 AM,Cash,
220-68-6701,A,yangon,Normal,Female,HOME AND LIFESTYLE,$77.47 ,4,$15.49 ,,4354100.00%,4:36:00 PM,Cash,
618-34-8551,A,yangon,Normal,Female,SPORTS AND TRAVEL,$93.18 ,2,$9.32 ,,4348100.00%,6:41:00 PM,Credit card,
257-60-7754,A,yangon,Normal,Female,ELECTRONIC ACCESSORIES,$50.23 ,4,$10.05 ,,4347300.00%,5:12:00 PM,Cash,
559-61-5987,B,mandalay,Normal,Female,HEALTH AND BEAUTY,$17.75 ,1,$0.89 ,,4347900.00%,10:38:00 AM,Cash,
189-55-2313,C,naypyitaw,Normal,Female,FASHION ACCESSORIES,$62.18 ,10,$31.09 ,,4349600.00%,10:33:00 AM,Ewallet,
565-91-4567,B,mandalay,Normal,Male,HEALTH AND BEAUTY,$10.75 ,8,$4.30 ,,4353900.00%,2:38:00 PM,Ewallet,
380-60-5336,A,yangon,Normal,Female,ELECTRONIC ACCESSORIES,$40.26 ,10,$20.13 ,,4352000.00%,6:06:00 PM,Credit card,
815-04-6282,C,naypyitaw,Member,Female,SPORTS AND TRAVEL,$64.97 ,5,$16.24 ,,4350400.00%,12:52:00 PM,Credit card,
674-56-6360,A,yangon,Normal,Male,ELECTRONIC ACCESSORIES,$95.15 ,1,$4.76 ,,4354600.00%,2:00:00 PM,Cash,
778-34-2523,A,yangon,Member,Female,ELECTRONIC ACCESSORIES,$48.62 ,8,$19.45 ,,4348900.00%,10:57:00 AM,Cash,
499-27-7781,B,mandalay,Normal,Female,FOOD AND BEVERAGES,$53.21 ,8,$21.28 ,,4353800.00%,4:45:00 PM,Ewallet,
477-59-2456,C,naypyitaw,Normal,Female,FASHION ACCESSORIES,$45.44 ,7,$15.90 ,,4348800.00%,11:15:00 AM,Cash,
832-51-6761,A,yangon,Normal,Male,FOOD AND BEVERAGES,$33.88 ,8,$13.55 ,,4348400.00%,8:29:00 PM,Ewallet,
869-11-3082,B,mandalay,Member,Male,HEALTH AND BEAUTY,$96.16 ,4,$19.23 ,,4349200.00%,8:03:00 PM,Credit card,
190-59-3964,B,mandalay,Member,Male,FOOD AND BEVERAGES,$47.16 ,5,$11.79 ,,4349900.00%,2:35:00 PM,Credit card,
366-43-6862,B,mandalay,Normal,Male,ELECTRONIC ACCESSORIES,$52.89 ,4,$10.58 ,,4354900.00%,4:32:00 PM,Ewallet,
186-43-8965,A,yangon,Member,Female,HOME AND LIFESTYLE,$47.68 ,2,$4.77 ,,4352000.00%,10:10:00 AM,Credit card,
784-21-9238,C,naypyitaw,Member,Male,SPORTS AND TRAVEL,$10.17 ,1,$0.51 ,,4350300.00%,2:15:00 PM,Cash,
276-75-6884,A,yangon,Normal,Female,HEALTH AND BEAUTY,$68.71 ,3,$10.31 ,,4352800.00%,10:05:00 AM,Cash,
109-86-4363,B,mandalay,Member,Female,SPORTS AND TRAVEL,$60.08 ,7,$21.03 ,,4351000.00%,11:36:00 AM,Credit card,
569-76-2760,A,yangon,Member,Female,SPORTS AND TRAVEL,$22.01 ,4,$4.40 ,,4349400.00%,6:15:00 PM,Credit card,
222-42-0244,B,mandalay,Member,Female,HEALTH AND BEAUTY,$72.11 ,9,$32.45 ,,4349300.00%,1:53:00 PM,Credit card,
760-53-9233,A,yangon,Member,Male,FASHION ACCESSORIES,$41.28 ,3,$6.19 ,,4355000.00%,6:37:00 PM,Credit card,
538-22-0304,C,naypyitaw,Normal,Male,ELECTRONIC ACCESSORIES,$64.95 ,10,$32.48 ,,4354800.00%,6:27:00 PM,Cash,
416-17-9926,A,yangon,Member,Female,ELECTRONIC ACCESSORIES,$74.22 ,10,$37.11 ,,4346600.00%,2:42:00 PM,Credit card,
237-44-6163,A,yangon,Normal,Male,ELECTRONIC ACCESSORIES,$10.56 ,8,$4.22 ,,4348900.00%,5:43:00 PM,Cash,
636-17-0325,B,mandalay,Normal,Male,HEALTH AND BEAUTY,$62.57 ,4,$12.51 ,,4352100.00%,6:37:00 PM,Cash,
343-75-9322,B,mandalay,Member,Female,SPORTS AND TRAVEL,$11.85 ,8,$4.74 ,,4347400.00%,4:34:00 PM,Cash,
528-14-9470,A,yangon,Member,Male,HEALTH AND BEAUTY,$91.30 ,1,$4.57 ,,4351000.00%,2:42:00 PM,Ewallet,
427-45-9297,B,mandalay,Member,Female,HOME AND LIFESTYLE,$40.73 ,7,$14.26 ,,4353600.00%,11:01:00 AM,Ewallet,
807-34-3742,A,yangon,Normal,Male,FASHION ACCESSORIES,$52.38 ,1,$2.62 ,,4355000.00%,7:44:00 PM,Cash,
288-62-1085,A,yangon,Member,Male,FASHION ACCESSORIES,$38.54 ,5,$9.64 ,,4347400.00%,1:34:00 PM,Ewallet,
670-71-7306,B,mandalay,Normal,Male,SPORTS AND TRAVEL,$44.63 ,6,$13.39 ,,4346700.00%,8:08:00 PM,Credit card,
660-29-7083,C,naypyitaw,Normal,Male,ELECTRONIC ACCESSORIES,$55.87 ,10,$27.94 ,,4348000.00%,3:01:00 PM,Cash,
271-77-8740,C,naypyitaw,Member,Female,SPORTS AND TRAVEL,$29.22 ,6,$8.77 ,,4346600.00%,11:40:00 AM,Ewallet,
497-36-0989,A,yangon,Normal,Male,FASHION ACCESSORIES,$51.94 ,3,$7.79 ,,4351100.00%,3:21:00 PM,Cash,
291-59-1384,B,mandalay,Normal,Male,ELECTRONIC ACCESSORIES,$60.30 ,1,$3.02 ,,4352400.00%,5:38:00 PM,Cash,
860-73-6466,A,yangon,Member,Female,SPORTS AND TRAVEL,$39.47 ,2,$3.95 ,,4352600.00%,4:16:00 PM,Credit card,
549-23-9016,C,naypyitaw,Member,Female,FOOD AND BEVERAGES,$14.87 ,2,$1.49 ,,4350900.00%,6:15:00 PM,Credit card,
896-34-0956,A,yangon,Normal,Male,FASHION ACCESSORIES,$21.32 ,1,$1.07 ,,4349100.00%,12:43:00 PM,Cash,
804-38-3935,A,yangon,Member,Male,ELECTRONIC ACCESSORIES,$93.78 ,3,$14.07 ,,4349500.00%,11:32:00 AM,Credit card,
585-90-0249,A,yangon,Member,Male,ELECTRONIC ACCESSORIES,$73.26 ,1,$3.66 ,,4349200.00%,6:08:00 PM,Ewallet,
862-29-5914,C,naypyitaw,Normal,Female,SPORTS AND TRAVEL,$22.38 ,1,$1.12 ,,4349500.00%,5:08:00 PM,Credit card,
845-94-6841,C,naypyitaw,Member,Female,FOOD AND BEVERAGES,$72.88 ,9,$32.80 ,,4347300.00%,7:38:00 PM,Cash,
125-45-2293,A,yangon,Normal,Female,FASHION ACCESSORIES,$99.10 ,6,$29.73 ,,4348400.00%,1:11:00 PM,Cash,
843-73-4724,A,yangon,Normal,Male,FASHION ACCESSORIES,$74.10 ,1,$3.71 ,,4349000.00%,11:05:00 AM,Cash,
409-33-9708,A,yangon,Normal,Female,FASHION ACCESSORIES,$98.48 ,2,$9.85 ,,4351500.00%,10:12:00 AM,Ewallet,
658-66-3967,C,naypyitaw,Normal,Male,HEALTH AND BEAUTY,$53.19 ,7,$18.62 ,,4347900.00%,3:42:00 PM,Ewallet,
866-70-2814,B,mandalay,Normal,Female,ELECTRONIC ACCESSORIES,$52.79 ,10,$26.40 ,,4352100.00%,11:58:00 AM,Ewallet,
160-22-2687,A,yangon,Member,Female,HEALTH AND BEAUTY,$95.95 ,5,$23.99 ,,4348800.00%,2:21:00 PM,Ewallet,
895-03-6665,B,mandalay,Normal,Female,FASHION ACCESSORIES,$36.51 ,9,$16.43 ,,4351200.00%,10:52:00 AM,Cash,
770-42-8960,B,mandalay,Normal,Male,FOOD AND BEVERAGES,$21.12 ,8,$8.45 ,,4346600.00%,7:31:00 PM,Cash,
748-45-2862,A,yangon,Member,Female,HOME AND LIFESTYLE,$28.31 ,4,$5.66 ,,4353100.00%,6:35:00 PM,Cash,
234-36-2483,B,mandalay,Normal,Male,HEALTH AND BEAUTY,$57.59 ,6,$17.28 ,,4351100.00%,1:51:00 PM,Cash,
316-66-3011,A,yangon,Member,Female,FOOD AND BEVERAGES,$47.63 ,9,$21.43 ,,4348800.00%,12:35:00 PM,Cash,
848-95-6252,C,naypyitaw,Member,Female,HOME AND LIFESTYLE,$86.27 ,1,$4.31 ,,4351600.00%,1:24:00 PM,Ewallet,
840-76-5966,A,yangon,Member,Male,SPORTS AND TRAVEL,$12.76 ,2,$1.28 ,,4347300.00%,6:06:00 PM,Ewallet,
152-03-4217,B,mandalay,Normal,Female,HOME AND LIFESTYLE,$11.28 ,9,$5.08 ,,4354100.00%,11:55:00 AM,Credit card,
533-66-5566,B,mandalay,Normal,Female,HOME AND LIFESTYLE,$51.07 ,7,$17.87 ,,4347700.00%,11:42:00 AM,Cash,
124-31-1458,A,yangon,Member,Female,ELECTRONIC ACCESSORIES,$79.59 ,3,$11.94 ,,4347300.00%,2:30:00 PM,Cash,
176-78-1170,C,naypyitaw,Member,Male,HEALTH AND BEAUTY,$33.81 ,3,$5.07 ,,4349100.00%,3:11:00 PM,Ewallet,
361-59-0574,B,mandalay,Member,Male,SPORTS AND TRAVEL,$90.53 ,8,$36.21 ,,4353900.00%,2:48:00 PM,Credit card,
101-81-4070,C,naypyitaw,Member,Female,HEALTH AND BEAUTY,$62.82 ,2,$6.28 ,,4348200.00%,12:36:00 PM,Ewallet,
631-34-1880,C,naypyitaw,Member,Male,FOOD AND BEVERAGES,$24.31 ,3,$3.65 ,,4347300.00%,7:09:00 PM,Credit card,
852-82-2749,A,yangon,Normal,Male,SPORTS AND TRAVEL,$64.59 ,4,$12.92 ,,4347100.00%,1:35:00 PM,Ewallet,
873-14-6353,A,yangon,Member,Male,FOOD AND BEVERAGES,$24.82 ,7,$8.69 ,,4351200.00%,10:33:00 AM,Credit card,
584-66-4073,C,naypyitaw,Normal,Male,FASHION ACCESSORIES,$56.50 ,1,$2.83 ,,4353700.00%,3:45:00 PM,Ewallet,
544-55-9589,B,mandalay,Member,Female,ELECTRONIC ACCESSORIES,$21.43 ,10,$10.72 ,,4349300.00%,11:51:00 AM,Cash,
166-19-2553,A,yangon,Member,Male,SPORTS AND TRAVEL,$89.06 ,6,$26.72 ,,4348300.00%,5:26:00 PM,Cash,
737-88-5876,A,yangon,Member,Male,HOME AND LIFESTYLE,$23.29 ,4,$4.66 ,,4354300.00%,11:52:00 AM,Credit card,
154-87-7367,C,naypyitaw,Normal,Male,HOME AND LIFESTYLE,$65.26 ,8,$26.10 ,,4353900.00%,2:04:00 PM,Ewallet,
885-56-0389,C,naypyitaw,Member,Male,FASHION ACCESSORIES,$52.35 ,1,$2.62 ,,4350800.00%,5:49:00 PM,Cash,
608-05-3804,B,mandalay,Member,Male,ELECTRONIC ACCESSORIES,$39.75 ,1,$1.99 ,,4352100.00%,8:19:00 PM,Cash,
448-61-3783,A,yangon,Normal,Female,ELECTRONIC ACCESSORIES,$90.02 ,8,$36.01 ,,4354500.00%,4:08:00 PM,Credit card,
761-49-0439,B,mandalay,Member,Female,ELECTRONIC ACCESSORIES,$12.10 ,8,$4.84 ,,4348400.00%,10:17:00 AM,Ewallet,
490-95-0021,B,mandalay,Member,Female,FOOD AND BEVERAGES,$33.21 ,10,$16.61 ,,4347300.00%,2:25:00 PM,Ewallet,
115-38-7388,C,naypyitaw,Member,Female,FASHION ACCESSORIES,$10.18 ,8,$4.07 ,,4355400.00%,12:51:00 PM,Credit card,
311-13-6971,B,mandalay,Member,Male,SPORTS AND TRAVEL,$31.99 ,10,$16.00 ,,4351600.00%,3:18:00 PM,Credit card,
291-55-6563,A,yangon,Member,Female,HOME AND LIFESTYLE,$34.42 ,6,$10.33 ,,4355400.00%,12:45:00 PM,Ewallet,
548-48-3156,A,yangon,Member,Female,FOOD AND BEVERAGES,$83.34 ,2,$8.33 ,,4354300.00%,1:37:00 PM,Cash,
460-93-5834,A,yangon,Normal,Male,SPORTS AND TRAVEL,$45.58 ,7,$15.95 ,,4347800.00%,10:03:00 AM,Cash,
325-89-4209,A,yangon,Member,Male,FOOD AND BEVERAGES,$87.90 ,1,$4.40 ,,4350100.00%,7:42:00 PM,Ewallet,
884-80-6021,A,yangon,Member,Female,ELECTRONIC ACCESSORIES,$73.47 ,10,$36.74 ,,4354700.00%,1:14:00 PM,Ewallet,
137-74-8729,C,naypyitaw,Normal,Female,FASHION ACCESSORIES,$12.19 ,8,$4.88 ,,4353700.00%,12:47:00 PM,Ewallet,
880-46-5796,A,yangon,Member,Male,SPORTS AND TRAVEL,$76.92 ,10,$38.46 ,,4354100.00%,7:53:00 PM,Ewallet,
389-70-2397,C,naypyitaw,Normal,Female,HEALTH AND BEAUTY,$83.66 ,5,$20.92 ,,4351700.00%,10:26:00 AM,Cash,
114-35-5271,B,mandalay,Normal,Female,ELECTRONIC ACCESSORIES,$57.91 ,8,$23.16 ,,4350300.00%,3:06:00 PM,Cash,
607-76-6216,C,naypyitaw,Member,Female,FASHION ACCESSORIES,$92.49 ,5,$23.12 ,,4352600.00%,4:35:00 PM,Credit card,
715-20-1673,B,mandalay,Normal,Male,ELECTRONIC ACCESSORIES,$28.38 ,5,$7.10 ,,4353000.00%,8:57:00 PM,Cash,
811-35-1094,B,mandalay,Member,Male,ELECTRONIC ACCESSORIES,$50.45 ,6,$15.14 ,,4350200.00%,3:16:00 PM,Credit card,
699-88-1972,B,mandalay,Normal,Male,HEALTH AND BEAUTY,$99.16 ,8,$39.66 ,,4349300.00%,5:47:00 PM,Credit card,
781-84-8059,C,naypyitaw,Normal,Male,FASHION ACCESSORIES,$60.74 ,7,$21.26 ,,4348300.00%,4:23:00 PM,Ewallet,
409-49-6995,C,naypyitaw,Member,Female,FOOD AND BEVERAGES,$47.27 ,6,$14.18 ,,4350100.00%,10:17:00 AM,Cash,
725-54-0677,C,naypyitaw,Member,Male,HEALTH AND BEAUTY,$85.60 ,7,$29.96 ,,4352600.00%,1:50:00 PM,Cash,
146-09-5432,A,yangon,Member,Male,FOOD AND BEVERAGES,$35.04 ,9,$15.77 ,,4350500.00%,7:17:00 PM,Ewallet,
377-79-7592,C,naypyitaw,Member,Female,ELECTRONIC ACCESSORIES,$44.84 ,9,$20.18 ,,4347900.00%,2:00:00 PM,Credit card,
509-10-0516,B,mandalay,Normal,Male,HOME AND LIFESTYLE,$45.97 ,4,$9.19 ,,4350500.00%,12:02:00 PM,Ewallet,
595-94-9924,A,yangon,Member,Female,HEALTH AND BEAUTY,$27.73 ,5,$6.93 ,,4355000.00%,8:21:00 PM,Credit card,
865-41-9075,A,yangon,Normal,Male,FOOD AND BEVERAGES,$11.53 ,7,$4.04 ,,4349300.00%,5:35:00 PM,Cash,
545-07-8534,C,naypyitaw,Normal,Female,HEALTH AND BEAUTY,$58.32 ,2,$5.83 ,,4351000.00%,12:42:00 PM,Ewallet,
118-62-1812,C,naypyitaw,Member,Female,HOME AND LIFESTYLE,$78.38 ,4,$15.68 ,,4354800.00%,5:56:00 PM,Cash,
450-42-3339,C,naypyitaw,Normal,Male,HEALTH AND BEAUTY,$84.61 ,10,$42.31 ,,4350500.00%,6:58:00 PM,Credit card,
851-98-3555,B,mandalay,Normal,Female,HEALTH AND BEAUTY,$82.88 ,5,$20.72 ,,4354800.00%,2:08:00 PM,Credit card,
186-71-5196,A,yangon,Member,Female,FOOD AND BEVERAGES,$79.54 ,2,$7.95 ,,4355100.00%,4:30:00 PM,Ewallet,
624-01-8356,B,mandalay,Normal,Female,HOME AND LIFESTYLE,$49.01 ,10,$24.51 ,,4349200.00%,10:44:00 AM,Credit card,
313-66-9943,B,mandalay,Member,Female,FOOD AND BEVERAGES,$29.15 ,3,$4.37 ,,4355100.00%,8:29:00 PM,Credit card,
151-27-8496,C,naypyitaw,Normal,Female,ELECTRONIC ACCESSORIES,$56.13 ,4,$11.23 ,,4348400.00%,11:43:00 AM,Ewallet,
453-33-6436,A,yangon,Normal,Female,HOME AND LIFESTYLE,$93.12 ,8,$37.25 ,,4350300.00%,10:09:00 AM,Cash,
522-57-8364,A,yangon,Member,Male,FASHION ACCESSORIES,$51.34 ,8,$20.54 ,,4349600.00%,10:00:00 AM,Ewallet,
459-45-2396,A,yangon,Member,Female,FOOD AND BEVERAGES,$99.60 ,3,$14.94 ,,4352100.00%,6:45:00 PM,Cash,
717-96-4189,C,naypyitaw,Normal,Female,ELECTRONIC ACCESSORIES,$35.49 ,6,$10.65 ,,4349800.00%,12:40:00 PM,Cash,
722-13-2115,C,naypyitaw,Member,Male,SPORTS AND TRAVEL,$42.85 ,1,$2.14 ,,4353800.00%,3:36:00 PM,Credit card,
749-81-8133,A,yangon,Normal,Female,FASHION ACCESSORIES,$94.67 ,4,$18.93 ,,4353500.00%,12:04:00 PM,Cash,
777-67-2495,B,mandalay,Normal,Male,HOME AND LIFESTYLE,$68.97 ,3,$10.35 ,,4351800.00%,11:26:00 AM,Ewallet,
636-98-3364,B,mandalay,Member,Female,ELECTRONIC ACCESSORIES,$26.26 ,3,$3.94 ,,4352600.00%,12:36:00 PM,Ewallet,
246-55-6923,C,naypyitaw,Member,Female,HOME AND LIFESTYLE,$35.79 ,9,$16.11 ,,4353400.00%,3:06:00 PM,Credit card,
181-82-6255,B,mandalay,Normal,Female,HOME AND LIFESTYLE,$16.37 ,6,$4.91 ,,4350400.00%,10:58:00 AM,Cash,
838-02-1821,C,naypyitaw,Member,Female,HOME AND LIFESTYLE,$12.73 ,2,$1.27 ,,4351800.00%,12:10:00 PM,Credit card,
887-42-0517,C,naypyitaw,Normal,Female,SPORTS AND TRAVEL,$83.14 ,7,$29.10 ,,4347500.00%,10:31:00 AM,Credit card,
457-12-0244,C,naypyitaw,Member,Female,SPORTS AND TRAVEL,$35.22 ,6,$10.57 ,,4353800.00%,1:49:00 PM,Ewallet,
226-34-0034,B,mandalay,Normal,Female,ELECTRONIC ACCESSORIES,$13.78 ,4,$2.76 ,,4347500.00%,11:10:00 AM,Ewallet,
321-49-7382,B,mandalay,Member,Male,SPORTS AND TRAVEL,$88.31 ,1,$4.42 ,,4351100.00%,5:38:00 PM,Credit card,
397-25-8725,A,yangon,Member,Female,HEALTH AND BEAUTY,$39.62 ,9,$17.83 ,,4347800.00%,5:54:00 PM,Credit card,
431-66-2305,B,mandalay,Normal,Female,ELECTRONIC ACCESSORIES,$88.25 ,9,$39.71 ,,4351100.00%,8:51:00 PM,Credit card,
825-94-5922,B,mandalay,Normal,Male,SPORTS AND TRAVEL,$25.31 ,2,$2.53 ,,4352600.00%,7:26:00 PM,Ewallet,
641-62-7288,B,mandalay,Normal,Male,HOME AND LIFESTYLE,$99.92 ,6,$29.98 ,,4354800.00%,1:33:00 PM,Ewallet,
756-93-1854,C,naypyitaw,Member,Female,FASHION ACCESSORIES,$83.35 ,2,$8.34 ,,4349800.00%,2:05:00 PM,Credit card,
243-55-8457,A,yangon,Normal,Female,FOOD AND BEVERAGES,$74.44 ,10,$37.22 ,,4352300.00%,11:40:00 AM,Ewallet,
458-10-8612,C,naypyitaw,Normal,Male,HEALTH AND BEAUTY,$64.08 ,7,$22.43 ,,4348500.00%,12:27:00 PM,Ewallet,
501-61-1753,B,mandalay,Normal,Female,HOME AND LIFESTYLE,$63.15 ,6,$18.95 ,,4346800.00%,8:24:00 PM,Ewallet,
